0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.7803090810775757,1.017909049987793,4.3375166569603607e-07,0.7266472578048706,0.9987512230873108,-0.03409215062856674,0.6864359974861145,0.9392911791801453,-0.05268077552318573,0.6560649275779724,0.8802416920661926,-0.06701254844665527,0.6224468350410461,0.8440209031105042,-0.08020363003015518,0.7194817066192627,0.8089321255683899,-0.03270803019404411,0.7167990803718567,0.716404914855957,-0.054092634469270706,0.7142462134361267,0.656954288482666,-0.07186185568571091,0.713316798210144,0.608487606048584,-0.08427029103040695,0.7564875483512878,0.787639319896698,-0.03005443699657917,0.7531312108039856,0.6780799627304077,-0.04691037908196449,0.7485640048980713,0.6100390553474426,-0.06131865829229355,0.744273841381073,0.5547767877578735,-0.07148417085409164,0.7899244427680969,0.7889859080314636,-0.030988918617367744,0.7872423529624939,0.6840507388114929,-0.04704388603568077,0.7838141322135925,0.6215378642082214,-0.05787825211882591,0.7794461250305176,0.5700831413269043,-0.06524530053138733,0.8212220072746277,0.8090474009513855,-0.03508961945772171,0.8293991684913635,0.7331390976905823,-0.04843344911932945,0.8316736221313477,0.6842878460884094,-0.05382544547319412,0.8323804140090942,0.6420263051986694,-0.056902457028627396
0.7544200420379639,1.0015869140625,5.265595177661453e-07,0.6998416781425476,0.976489782333374,-0.03302566707134247,0.6543905735015869,0.9130565524101257,-0.04821740835905075,0.6199632883071899,0.8547306656837463,-0.05928213149309158,0.5882874727249146,0.8180595636367798,-0.06866378337144852,0.6940522789955139,0.7814750075340271,-0.02352285198867321,0.6915756464004517,0.6903249621391296,-0.04016474261879921,0.6898375749588013,0.6347571015357971,-0.055575765669345856,0.6890543103218079,0.5899618268013,-0.06620682775974274,0.7298799157142639,0.7614569067955017,-0.018849151208996773,0.7274447679519653,0.6560678482055664,-0.02948351949453354,0.7221450209617615,0.5914050340652466,-0.03963290899991989,0.7172418832778931,0.540238618850708,-0.04697757959365845,0.762851357460022,0.7632566690444946,-0.01844841241836548,0.7595118284225464,0.6626778244972229,-0.027990905568003654,0.7536339163780212,0.6038363575935364,-0.034880395978689194,0.7477203011512756,0.5553556680679321,-0.0401923693716526,0.7944970726966858,0.7827262282371521,-0.021756140515208244,0.800481915473938,0.7096936106681824,-0.02873898670077324,0.8008649349212646,0.664726972579956,-0.03078681044280529,0.8015897870063782,0.6256691217422485,-0.03195786103606224
0.7522192001342773,1.0047588348388672,4.10590757837781e-07,0.6991773843765259,0.9771371483802795,-0.031202852725982666,0.6555711627006531,0.915977418422699,-0.04778666794300079,0.6228962540626526,0.8590463995933533,-0.06079389899969101,0.5918457508087158,0.8213752508163452,-0.07213668525218964,0.6929907202720642,0.778731107711792,-0.023070888593792915,0.6896913647651672,0.6871455311775208,-0.040978532284498215,0.6871336102485657,0.6313688158988953,-0.05754706263542175,0.686673104763031,0.5864306092262268,-0.06912941485643387,0.7293316125869751,0.7604576945304871,-0.02059449814260006,0.7264969348907471,0.6543776988983154,-0.032780155539512634,0.7208588719367981,0.5904580950737,-0.044872064143419266,0.7160441279411316,0.5407248735427856,-0.05377129465341568,0.7626835703849792,0.7641229033470154,-0.02213764563202858,0.760256826877594,0.6626388430595398,-0.0329064279794693,0.7555273771286011,0.6021736860275269,-0.04118083417415619,0.7502564191818237,0.5545104742050171,-0.047548338770866394,0.7943688631057739,0.7863044738769531,-0.027096962556242943,0.800529956817627,0.7112237811088562,-0.03518594801425934,0.8008164167404175,0.6639378666877747,-0.03759811818599701,0.8000372648239136,0.6244971752166748,-0.03908072039484978
0.7569990754127502,1.0044431686401367,3.829777881492191e-07,0.6994711756706238,0.9768060445785522,-0.02924305573105812,0.6534135937690735,0.9132041931152344,-0.04403625428676605,0.6198815703392029,0.85301673412323,-0.05546700581908226,0.5871666669845581,0.8146811723709106,-0.06532388180494308,0.6903126835823059,0.7804453372955322,-0.020265383645892143,0.6856350302696228,0.6877950429916382,-0.03660207986831665,0.6830787062644958,0.6324751377105713,-0.05173291638493538,0.6827394962310791,0.5888426303863525,-0.0622871033847332,0.7276197075843811,0.7612785696983337,-0.017641806975007057,0.7231553196907043,0.6552761197090149,-0.028574882075190544,0.7177784442901611,0.5914130210876465,-0.03943963721394539,0.7132900953292847,0.5420074462890625,-0.0474858395755291,0.7614827156066895,0.7637559771537781,-0.018923547118902206,0.7579315304756165,0.6625832319259644,-0.028917010873556137,0.7533940076828003,0.6021491289138794,-0.03686968982219696,0.7482625246047974,0.5542784929275513,-0.043029285967350006,0.7935274243354797,0.7834433317184448,-0.02335377223789692,0.7980377674102783,0.7088708281517029,-0.030928613618016243,0.7977104783058167,0.662043571472168,-0.033254582434892654,0.7966316342353821,0.6228975057601929,-0.034727420657873154
0.7545751333236694,1.000121831893921,3.645421031706064e-07,0.6983118653297424,0.9711114764213562,-0.02467234618961811,0.6512279510498047,0.908623993396759,-0.03728587180376053,0.6176787614822388,0.8519657850265503,-0.04732130840420723,0.585692822933197,0.8184409141540527,-0.055886562913656235,0.6857931613922119,0.777946949005127,-0.015283129177987576,0.6786119341850281,0.6860284209251404,-0.029408954083919525,0.6751632690429688,0.6317827701568604,-0.04292035847902298,0.6740174889564514,0.5893681049346924,-0.052462272346019745,0.7223495244979858,0.7587832808494568,-0.014418670907616615,0.7153341174125671,0.6550167798995972,-0.02282518520951271,0.709874153137207,0.5933852195739746,-0.031941741704940796,0.7059438228607178,0.5465333461761475,-0.039027176797389984,0.7563369274139404,0.7607133388519287,-0.017186760902404785,0.7507786750793457,0.660765528678894,-0.02484949678182602,0.7463251948356628,0.6021493673324585,-0.03126709535717964,0.7421026825904846,0.5561782121658325,-0.03674674406647682,0.7891802787780762,0.7792639136314392,-0.02282743528485298,0.7912011742591858,0.7067309617996216,-0.028579799458384514,0.7899407744407654,0.6612434983253479,-0.02969544194638729,0.7889014482498169,0.6239216327667236,-0.030514653772115707
0.7534738183021545,0.9993634819984436,3.6215686805007863e-07,0.6987846493721008,0.9707855582237244,-0.02634418196976185,0.649774432182312,0.9050005078315735,-0.03787843510508537,0.6141650080680847,0.8475066423416138,-0.046645864844322205,0.580729067325592,0.812848687171936,-0.05366263911128044,0.6807121634483337,0.7761884927749634,-0.012728589586913586,0.6709724068641663,0.6841638088226318,-0.02656741812825203,0.6664679050445557,0.6310927867889404,-0.04015118256211281,0.6644749641418457,0.5897331237792969,-0.04971494898200035,0.7156768441200256,0.7573222517967224,-0.010904960334300995,0.7074218988418579,0.6556753516197205,-0.018784092739224434,0.7020462155342102,0.5952867269515991,-0.027817396447062492,0.6986099481582642,0.5489796996116638,-0.03476577624678612,0.7496192455291748,0.7590230703353882,-0.013250594958662987,0.7431290745735168,0.662067174911499,-0.02032496966421604,0.7387399077415466,0.6050792932510376,-0.025917528197169304,0.7353177666664124,0.5591804385185242,-0.030884910374879837,0.7833077907562256,0.7772489190101624,-0.01884446106851101,0.7841306924819946,0.7060667276382446,-0.02417632006108761,0.7827463746070862,0.6616029143333435,-0.024714967235922813,0.7825008034706116,0.6241390109062195,-0.025158770382404327
0.7507781982421875,0.9973429441452026,3.5481170357343217e-07,0.6941472291946411,0.9687081575393677,-0.022265441715717316,0.6474188566207886,0.9026974439620972,-0.03277597576379776,0.6144447326660156,0.8446991443634033,-0.041010916233062744,0.5808271169662476,0.8112735152244568,-0.04795825481414795,0.6785905957221985,0.7771231532096863,-0.01297026313841343,0.6699281334877014,0.6834567189216614,-0.026127349585294724,0.6653986573219299,0.6297839879989624,-0.03845902532339096,0.6635923981666565,0.5884809494018555,-0.047266941517591476,0.7144977450370789,0.7580932378768921,-0.013069511391222477,0.7059768438339233,0.6532185077667236,-0.020712336525321007,0.7006598711013794,0.5919702053070068,-0.02952505461871624,0.6967078447341919,0.5453691482543945,-0.036628272384405136,0.7487049102783203,0.7600546479225159,-0.016621418297290802,0.7411375045776367,0.6603813171386719,-0.023974096402525902,0.7366019487380981,0.6032272577285767,-0.030393965542316437,0.732445240020752,0.557964563369751,-0.03614555299282074,0.7821735143661499,0.7780049443244934,-0.022805597633123398,0.7833196520805359,0.7059904336929321,-0.028854897245764732,0.7825551629066467,0.6607776880264282,-0.030565736815333366,0.7821982502937317,0.6229764223098755,-0.03199676051735878
0.7470160126686096,1.00124192237854,3.391229483895586e-07,0.6903480291366577,0.9735130071640015,-0.022088319063186646,0.6432401537895203,0.9049309492111206,-0.031195558607578278,0.608934760093689,0.8462129831314087,-0.037615276873111725,0.5747146606445312,0.8129387497901917,-0.042639292776584625,0.6737896203994751,0.7805002927780151,-0.012918592430651188,0.66460120677948,0.6851738095283508,-0.02506381832063198,0.6601725220680237,0.6306631565093994,-0.03627278283238411,0.6583865880966187,0.5892055034637451,-0.04391809180378914,0.7105726003646851,0.7615571618080139,-0.011648796498775482,0.7015109062194824,0.6563634276390076,-0.018015112727880478,0.6957475543022156,0.5946611166000366,-0.025342417880892754,0.6918318867683411,0.5481967329978943,-0.03101896308362484,0.7454025149345398,0.7627192139625549,-0.013658104464411736,0.7369770407676697,0.663132905960083,-0.01929641328752041,0.7319318056106567,0.6042998433113098,-0.024393761530518532,0.7276427149772644,0.5581453442573547,-0.029099658131599426,0.7784515619277954,0.7791286110877991,-0.01827467605471611,0.7776507139205933,0.706828236579895,-0.022540660575032234,0.7758117914199829,0.6607787609100342,-0.023015933111310005,0.7749850153923035,0.6225627660751343,-0.02345721423625946
0.7446413040161133,0.9997135996818542,3.27031841607095e-07,0.6867212653160095,0.9677753448486328,-0.017050737515091896,0.6402557492256165,0.8970931768417358,-0.02470376528799534,0.6058288812637329,0.8378717303276062,-0.030816154554486275,0.5713782906532288,0.8081132173538208,-0.03605962544679642,0.6714684367179871,0.7802329659461975,-0.009597663767635822,0.6633502840995789,0.6848707795143127,-0.02089749090373516,0.659201443195343,0.6303360462188721,-0.031206779181957245,0.6577084064483643,0.5890100002288818,-0.03859998658299446,0.708130955696106,0.7617266774177551,-0.011383941397070885,0.699276328086853,0.6553038954734802,-0.01790796034038067,0.69443279504776,0.5931668281555176,-0.025243785232305527,0.6908024549484253,0.5467305183410645,-0.031240370124578476,0.7427834272384644,0.7631863355636597,-0.01604299806058407,0.7345560789108276,0.6613266468048096,-0.022298801690340042,0.7300997376441956,0.6025949716567993,-0.02809714898467064,0.7259839773178101,0.556887149810791,-0.03350168466567993,0.775778591632843,0.7795286178588867,-0.022763583809137344,0.7761625647544861,0.7058336138725281,-0.027914103120565414,0.775526225566864,0.6589558124542236,-0.02941160462796688,0.7752647995948792,0.6202107667922974,-0.030843323096632957
0.7420580387115479,1.0025534629821777,3.6500225064628466e-07,0.6844596862792969,0.9757390022277832,-0.022182686254382133,0.6373780965805054,0.9091598987579346,-0.030796939507126808,0.6035105586051941,0.8525810837745667,-0.037494126707315445,0.5682125687599182,0.8225297331809998,-0.043053653091192245,0.6666144728660583,0.7796833515167236,-0.00810424704104662,0.6585221290588379,0.6865606904029846,-0.020483780652284622,0.6544491648674011,0.6322686672210693,-0.03299502655863762,0.6527654528617859,0.5895438194274902,-0.042220696806907654,0.7027465105056763,0.7602072358131409,-0.008682445622980595,0.6957220435142517,0.6556084752082825,-0.016073962673544884,0.6911858320236206,0.594140887260437,-0.02508053556084633,0.6873468160629272,0.5467529296875,-0.03224936127662659,0.7375506162643433,0.7615081667900085,-0.013255608268082142,0.7314668297767639,0.6620401740074158,-0.020741606131196022,0.7270826697349548,0.6045809388160706,-0.027103368192911148,0.7223905920982361,0.5578044652938843,-0.03287675976753235,0.7717605829238892,0.7788962721824646,-0.020714016631245613,0.7748523354530334,0.7063948512077332,-0.027317017316818237,0.7750952839851379,0.660548985004425,-0.029296090826392174,0.7753438949584961,0.6208658218383789,-0.031075134873390198
